5497,Peterborough Aids Resource Network,Peterborough Aids Resource Network,6452,2018-01-01 14:39:36.717
8188,Peterborough Artists Inc,Peterborough Artists,9404,2018-01-01 14:39:36.717
8671,Peterborough Camping Services,Peterborough Camping,12903,2018-01-01 14:39:36.717
490,Peterborough Child And Family Centres,Peterborough Child Family,490,2019-09-01 14:30:42.943
5601,"Peterborough Christian School Society, Inc.",Peterborough Christian School,6568,2018-01-01 14:39:36.717
3959,Peterborough Community Chaplaincy,Peterborough Community Chaplaincy,4687,2018-01-01 14:39:36.717
8469,Peterborough Community Housing Development Corporation,Peterborough Community Housing,9719,2018-01-01 14:39:36.717
8644,Peterborough County Childrens Choir,Peterborough County Childrens Choir,9913,2018-01-01 14:39:36.717
489,Peterborough County-City Health Unit,Peterborough Countycity Health Unit,489,2019-09-01 14:30:42.943
5667,Peterborough Crisis Pregnancy Centre,Peterborough Crisis Pregnancy,12076,2018-01-01 14:39:36.717
5899,Peterborough Drug Awareness Coalition,Peterborough Drug Awareness Coalition,6897,2018-01-01 14:39:36.717
1530,Peterborough Family Health Team,Peterborough Family Health Team,1530,2019-09-01 14:30:42.943
490,Peterborough Family Resource Centre,Peterborough Family Resource,5040,2018-01-01 14:39:36.717
8921,Peterborough Festival Of Trees,Peterborough Festival Trees,10209,2018-01-01 14:39:36.717
4996,Peterborough Green-Up Association,Peterborough Greenup,5889,2018-01-01 14:39:36.717
488,Peterborough Regional Health Centre,Peterborough Health,488,2019-09-01 14:30:42.943
4781,Peterborough Regional Health Centre Foundation,Peterborough Health,5642,2018-01-01 14:39:36.717
12579,Peterborough Regional Health Centre,Peterborough Health,14261,2016-10-01 00:00:00.000
12672,Peterborough Regional Health Centre,Peterborough Health,14379,2017-02-01 00:00:00.000
12860,Peterborough Regional Health Centre,Peterborough Health,14682,2018-07-01 00:00:00.000
12959,Peterborough Regional Health Centre,Peterborough Health,14832,2019-03-01 00:00:00.000
2083,The Peterborough Hearing Handicapped Group Home Society,Peterborough Hearing Handicapped Home,6083,2018-01-01 14:39:36.717
9657,Peterborough Historical Society,Peterborough Historical,11032,2018-01-01 14:39:36.717
4376,The Peterborough Humane Society,Peterborough Humane,5176,2018-01-01 14:39:36.717
5024,The Peterborough K. M. Hunter Charitable Foundaton,Peterborough K M Hunter Charitable Foundaton,5919,2018-01-01 14:39:36.717
4303,Peterborough Little Lake Music Fest Inc.,Peterborough Little Lake Music Fest,9531,2018-01-01 14:39:36.717
4303,Peterborough Musicfest Inc.,Peterborough Musicfest,5092,2018-01-01 14:39:36.717
6050,Peterborough Native Learning Program,Peterborough Native Program,7064,2018-01-01 14:39:36.717
8220,Peterborough New Dance And Performance,Peterborough New Dance Performance,9440,2018-01-01 14:39:36.717
11167,Peterborough New Horizons Bands,Peterborough New Horizons Bands,12702,2018-01-01 14:39:36.717
9714,Peterborough Poverty Reduction Network,Peterborough Poverty Reduction Network,11096,2018-01-01 14:39:36.717
5667,Peterborough Pregnancy Support Services,Peterborough Pregnancy Support,6642,2018-01-01 14:39:36.717
908,Peterborough Public Library,Peterborough Public Library,4603,2018-01-01 14:39:36.717
10502,Peterborough Public Library Foundation,Peterborough Public Library,11969,2018-01-01 14:39:36.717
4216,Peterborough Singers,Peterborough Singers,4989,2018-01-01 14:39:36.717
7826,Peterborough Social Planning Council,Peterborough Social Planning,9008,2018-01-01 14:39:36.717
6586,Peterborough Symphony Orchestra,Peterborough Symphony Orchestra,7644,2018-01-01 14:39:36.717
10544,"Peterborough Theatre Guild,",Peterborough Theatre Guild,12016,2018-01-01 14:39:36.717
491,Peterborough Victoria Northumberland And Clarington Catholic District School Board,Peterborough Victoria Northumberland Clarington Catholic District School,2368,2018-01-01 14:39:36.717
491,Peterborough Victoria Northumberland & Clarington Catholic District School Board,Peterborough Victoria Northumberland Clarington Catholic District School,491,2019-09-01 14:30:42.943
12424,Peterborough Victoria Northumberland&Clarington Cath Dsb,Peterborough Victoria Northumberlandclarington Cath Dsb,14071,2016-04-01 00:00:00.000
909,Peterborough Youth Services,Peterborough Youth,909,2019-09-01 14:30:42.943
8217,Peterborough/Northumberland Victim Services,Peterboroughnorthumberland Victim,9437,2018-01-01 14:39:36.717
10409,Peterson Community Workshop Association Chippawa,Peterson Community Workshop Chippawa,11869,2018-01-01 14:39:36.717
7381,The Petro Jacyk Education Foundation,Petro Jacyk Education,8517,2018-01-01 14:39:36.717
12750,Petro-Canada Lubricants Inc,Petrocanada Lubricants,14508,2017-08-01 00:00:00.000
662,Town Of Petrolia,Petrolia,662,2019-09-01 14:30:42.943
6011,The Petrolia Discovery Foundation Inc,Petrolia Discovery,7021,2018-01-01 14:39:36.717
7507,The Petrolia & Enniskillen District Agricultural Society,Petrolia Enniskillen District Agricultural,8655,2018-01-01 14:39:36.717
10011,Pets/Friends For Life,Petsfriends,11434,2018-01-01 14:39:36.717
11228,Petsmart Charities Of Canada - Charités Petsmart Du Canada,Petsmart Charities Canada Charités Petsmart Canada,12764,2018-01-01 14:39:36.717
9389,Pflag Canada,Pflag Canada,10731,2018-01-01 14:39:36.717
11820,"Pflag York Region (Parents, Families And Friends Of Lesbians & Gays)",Pflag York Region Parents Families Friends Lesbians Gays,13388,2018-01-01 14:39:36.717
9413,Phap Van Vietnamese Buddhist Cultural Centre Of Ontario,Phap Van Vietnamese Buddhist Cultural Ontario,10758,2018-01-01 14:39:36.717
1360,Phara - Physically Handicapped Adults Rehabilitation Assoc,Phara Physically Handicapped Adults Rehabilitation Assoc,1360,2019-09-01 14:30:42.943
9762,The Phi Gamma Delta Foundation Of Canada,Phi Gamma Delta Canada,11156,2018-01-01 14:39:36.717
11218,Phil Lewis World Evangelism Network,Phil Lewis World Evangelism Network,12754,2018-01-01 14:39:36.717
9815,Philadelphia Pentecostal Tabernacle,Philadelphia Pentecostal Tabernacle,11211,2018-01-01 14:39:36.717
2440,Philip Aziz Centre For Hospice Care,Philip Aziz Hospice Care,2583,2018-01-01 14:39:36.717
11593,Philippine Heritage Band,Philippine Heritage Band,13148,2018-01-01 14:39:36.717
2820,Phoenix Academy Of The Arts,Phoenix Arts,3173,2018-01-01 14:39:36.717
5057,Phoenix Child Centre,Phoenix Child,5958,2018-01-01 14:39:36.717
1391,The Phoenix Centre For Children And Families,Phoenix Children Families,1391,2019-09-01 14:30:42.943
3153,Phoenix House For Youth Inc.,Phoenix House Youth,3675,2018-01-01 14:39:36.717
3153,Phoenix House For Youth Inc,Phoenix House Youth,6094,2018-01-01 14:39:36.717
3754,Phoenix Place:Stage Ii Housing For Victims Of Domestic Violence - Hamilton-Wentworth,Phoenix Placestage Ii Housing Victims Domestic Violence Hamiltonwentworth,4447,2018-01-01 14:39:36.717
7415,Phoenix Rising Non-Profit Homes Inc.,Phoenix Rising Nonprofit,8553,2018-01-01 14:39:36.717
8519,Photographic Museum Of Ontario,Photographic Museum Ontario,9771,2018-01-01 14:39:36.717
4430,Physical And Health Education Canada,Physical Health Education Canada,5245,2018-01-01 14:39:36.717
1360,Physically Handicapped Adults' Rehabilitation Association-Nipissing-Parry Sound,Physically Handicapped Adults Rehabilitation Associationnipissingparry Sound,4413,2018-01-01 14:39:36.717
6223,Physically Handicapped Adults' Rehabilitation Association - Westwinds Heights,Physically Handicapped Adults Rehabilitation Westwinds Heights,7255,2018-01-01 14:39:36.717
9633,Physically Handicapped Independent Advancement Community Services,Physically Handicapped Independent Advancement Community,11006,2018-01-01 14:39:36.717
6116,Physicians Services Incorporated Foundation,Physicians,7140,2018-01-01 14:39:36.717
7541,Physicians For A Smoke Free Canada,Physicians A Smoke Free Canada,8690,2018-01-01 14:39:36.717
9091,Physicians For Global Survival (Canada)/Association Des Medecins Pour La Survie Mondiale (Canada),Physicians Survival Des Medecins Pour La Survie Mondiale Canada Canada,10399,2018-01-01 14:39:36.717
11383,Phyzikal Theatre,Phyzikal Theatre,12930,2018-01-01 14:39:36.717
7214,Pia Bouman School For Ballet & Creative Movement,Pia Bouman School Ballet Creative Movement,8334,2018-01-01 14:39:36.717
2718,Pickering College,Pickering College,3018,2018-01-01 14:39:36.717
7065,Pickering Pastoral Charge,Pickering Pastoral Charge,8167,2018-01-01 14:39:36.717
2317,Pickering Public Library Board,Pickering Public Library,2357,2018-01-01 14:39:36.717
10990,Picton Gospel Hall,Picton Gospel Hall,12516,2018-01-01 14:39:36.717
7621,Pied Piper Co-Operative Pre-School Of Hamilton Inc.,Pied Piper Cooperative Preschool Hamilton,8779,2018-01-01 14:39:36.717
2354,Pih Partners In Health Canada,Pih In Health Canada,2427,2018-01-01 14:39:36.717
492,Pikangikum First Nation,Pikangikum First Nation,492,2019-09-01 14:30:42.943
1688,Pikangikum Health Authority,Pikangikum Health,1688,2019-09-01 14:30:42.943
12532,Pilkington Glass Of Canada Ltd,Pilkington Glass Canada,14211,2016-10-01 00:00:00.000
5165,Pillar Nonprofit Network,Pillar Nonprofit Network,6080,2018-01-01 14:39:36.717
4785,Pilot Place Society,Pilot Place,5646,2018-01-01 14:39:36.717
4333,Pin The People And Information Network,Pin People Information Network,5124,2018-01-01 14:39:36.717
8620,Pinball Clemons Foundation,Pinball Clemons,9886,2018-01-01 14:39:36.717
493,Pine Hill Youth Residence,Pine Hill Youth Residence,493,2019-09-01 14:30:42.943
10231,Pine Orchard Camp,Pine Orchard Camp,11673,2018-01-01 14:39:36.717
7042,Pine River Foundation,Pine River,8143,2018-01-01 14:39:36.717
2013,Pine River Institute,Pine River Institute,2013,2019-09-01 14:30:42.943
10378,"Pine River Pastoral Charge,",Pine River Pastoral Charge,11837,2018-01-01 14:39:36.717
7646,Pine River Watershed Initiative Network,Pine River Watershed Initiative Network,8806,2018-01-01 14:39:36.717
2191,Pine Villa Nursing Home (Thomas Health Care Corp),Pine Villa Nursing Home Thomas Health Care,2191,2019-09-01 14:30:42.943
45,Pinecrest Nursing Home,Pinecrest Nursing Home,45,2019-09-01 14:30:42.943
1263,Pinecrest-Queensway Community Health Centre Centre De Sante Communautaire Pinecrest-Queensway,Pinecrestqueensway Community Health Sante Communautaire Pinecrestqueensway,1263,2019-09-01 14:30:42.943
1263,Pinecrest-Queensway Community Health Centre / Centre De Santé Communautaire Pinecrest-Queensway,Pinecrestqueensway Community Health Santé Communautaire Pinecrestqueensway,2950,2018-01-01 14:39:36.717
1037,Pinehaven Nursing Home,Pinehaven Nursing Home,1037,2019-09-01 14:30:42.943
6843,The Pines Developmentally Disabled Adult Centre Inc./The Pines Adult Day Centre,Pines Developmentally Disabled Adult Incthe Pines Adult Day,7923,2018-01-01 14:39:36.717
1892,The Pines Long Term Care Facility District Municipality Of Muskoka,Pines Long Term Care Facility District Municipality Muskoka,1892,2019-09-01 14:30:42.943
12960,Pinewood Court,Pinewood,14833,2019-03-01 00:00:00.000
9177,Pinewoods Chapel,Pinewoods Chapel,10497,2018-01-01 14:39:36.717
9814,Pingalwara Society Of Ontario,Pingalwara Ontario,11210,2018-01-01 14:39:36.717
8574,Pink Triangle Services,Pink Triangle,9833,2018-01-01 14:39:36.717
11885,Pious Society Of St. Charles Borromeo Of Ontario,Pious St Charles Borromeo Ontario,13455,2018-01-01 14:39:36.717
12983,Pipe Line Contractors Associaton Of Canada,Pipe Line Contractors Associaton Canada,14882,2019-05-01 00:00:00.000
12611,Pipe Line Contractors Association Of Canada,Pipe Line Contractors Canada,14298,2016-10-01 00:00:00.000
12611,Pipe Line Contractors Assn Of Canada,Pipe Line Contractors Canada,14884,2019-05-01 00:00:00.000
3024,Centre Pivot Du Triangle Magique De Rayside-Balfour,Pivot Triangle Magique Raysidebalfour,3467,2018-01-01 14:39:36.717
11952,The Pizzolato Family Charitable Trust,Pizzolato Family Charitable Trust,13534,2018-01-01 14:39:36.717
8434,Pkd Foundation Of Canada / Fondation Canadienne De La Mpr,Pkd Canada Fondation Canadienne La Mpr,9680,2018-01-01 14:39:36.717
5768,The Learning Place,Place,6753,2018-01-01 14:39:36.717
9630,Place Koala,Place Koala,11003,2018-01-01 14:39:36.717
9734,Place Of Praise & Cultural Centre,Place Praise Cultural,11118,2018-01-01 14:39:36.717
3846,Pladec Day Care Centre,Pladec Day Care,4554,2018-01-01 14:39:36.717
9858,Plain Precepts Publications (Canada),Plain Precepts Publications Canada,11260,2018-01-01 14:39:36.717
2834,Plainfield Community Homes,Plainfield Community,3190,2018-01-01 14:39:36.717
4432,Plains Rd. Child Care Inc.,Plains Rd Child Care,5247,2018-01-01 14:39:36.717
2496,Plan International Canada Inc.,Plan Canada,2671,2018-01-01 14:39:36.717
10252,"Planet Aid Canada, Inc. - Aidons La Planete Canada, Inc.",Planet Aid Canada Aidons La Planete Canada,11697,2018-01-01 14:39:36.717
6446,Planned Parenthood Ottawa-Carleton/Planning Des Naissances D'Ottawa-Carleton,Planned Parenthood Ottawacarletonplanning Des Naissances Dottawacarleton,7492,2018-01-01 14:39:36.717
910,Planned Parenthood Of Toronto,Planned Parenthood Toronto,4117,2018-01-01 14:39:36.717
910,Planned Parenthood Toronto,Planned Parenthood Toronto,910,2019-09-01 14:30:42.943
7398,Planned Parenthood Waterloo Region,Planned Parenthood Waterloo Region,8889,2018-01-01 14:39:36.717
2442,Plasp Child Care Services,Plasp Child Care,2588,2018-01-01 14:39:36.717
8564,Plast Ukrainian Youth Association Of Canada (1978) Associatio De La Jeunesse Ukrainienne De Canada Plast (1978),Plast Ukrainian Youth Canada Associatio La Jeunesse Ukrainienne Canada Plast 1978 1978,9821,2018-01-01 14:39:36.717
5383,"Plast Ukrainian Youth Association Of Ontario, Toronto Branch",Plast Ukrainian Youth Ontario Toronto Branch,6322,2018-01-01 14:39:36.717
12500,Plasterers Employer Bargaining Agency,Plasterers Employer Bargaining Agency,14164,2016-05-01 00:00:00.000
6587,Plattsville Christian School,Plattsville Christian School,7645,2018-01-01 14:39:36.717
4872,Playhouse Childcare Centre Inc.,Playhouse Childcare,5747,2018-01-01 14:39:36.717
10062,Playmakers! Theatre School,Playmakers Theatre School,11488,2018-01-01 14:39:36.717
6980,Playwrights Guild Of Canada,Playwrights Guild Canada,8075,2018-01-01 14:39:36.717
8740,Pleasant Bay Bible Conference Grounds Inc.,Pleasant Bay Bible Conference Grounds,10021,2018-01-01 14:39:36.717
4860,"Pleasant Child Care Of North York, Inc.",Pleasant Child Care North York,5734,2018-01-01 14:39:36.717
911,Pleasant Manor Retirement Village,Pleasant Manor Retirement Village,911,2019-09-01 14:30:42.943
7012,The Pleiade Theatre Inc.,Pleiade Theatre,8111,2018-01-01 14:39:36.717
4095,Plenty Canada,Plenty Canada,4846,2018-01-01 14:39:36.717
10784,Plevna Pastoral Charge,Plevna Pastoral Charge,12284,2018-01-01 14:39:36.717
11052,Plum Blossom Centre Inc.,Plum Blossom,12578,2018-01-01 14:39:36.717
4061,Global Centre For Pluralism/Centre Mondial Du Pluralisme,Pluralismcentre Mondial Pluralisme,4807,2018-01-01 14:39:36.717
12821,Pharma Plus Drugmarts Ltd,Plus Drugmarts,14622,2018-04-01 00:00:00.000
11148,"Plusec-Pluralism, Human Security And Sustainability Centre/Plusec-Centre Du Pluralisme, De La Securite Humaine Et Du Developpement Durable",Plusecpluralism Human Security Sustainability Centrepluseccentre Pluralisme La Securite Humaine Et Developpement Durable,12682,2018-01-01 14:39:36.717
4828,Pmhf Partners For Mental Health/Fpsm Partenaires Pour La Santé Mentale,Pmhf Mental Healthfpsm Partenaires Pour La Santé Mentale,5694,2018-01-01 14:39:36.717
3919,Poculi Ludique Societas,Poculi Ludique Societas,4641,2018-01-01 14:39:36.717
7467,P.O.I.N.T. Incorporated,Point,8612,2018-01-01 14:39:36.717
2407,Point Edward Early Learning Centre,Point Edward Early,2518,2018-01-01 14:39:36.717
2227,"Point In Time Centre For Children, Youth And Parents",Point In Time Children Youth Parents,5055,2018-01-01 14:39:36.717
2227,Point In Time Centre For Children Youth And Parents,Point In Time Children Youth Parents,2227,2019-09-01 14:30:42.943
3779,Polish Scouting Association In Canada (Ontario) Inc.,Polish Scouting In Canada Ontario,4474,2018-01-01 14:39:36.717
4552,The Pollution Probe Foundation,Pollution Probe,5389,2018-01-01 14:39:36.717
8105,Polonia Centre (Windsor) Inc.,Polonia Windsor,9312,2018-01-01 14:39:36.717
2824,Polycultural Immigrant And Community Services,Polycultural Immigrant Community,3179,2018-01-01 14:39:36.717
4217,Polysar Glee Club,Polysar Glee,4990,2018-01-01 14:39:36.717
2766,P.O.M. - United,Pom United,3098,2018-01-01 14:39:36.717
4670,The Pontifical Institute Of Mediaeval Studies,Pontifical Institute Mediaeval Studies,5516,2018-01-01 14:39:36.717
5401,Pontificial Association Of The Holy Childhood Of Canada,Pontificial Holy Childhood Canada,6345,2018-01-01 14:39:36.717
2148,Poplar Hill First Nation,Poplar Hill First Nation,2148,2019-09-01 14:30:42.943
11784,Popular Education And Research Catalyst Centre Inc.,Popular Education Research Catalyst,13350,2018-01-01 14:39:36.717
495,Porcupine Health Unit,Porcupine Health Unit,495,2019-09-01 14:30:42.943
8959,Port Burwell Community Child Care,Port Burwell Community Child Care,10253,2018-01-01 14:39:36.717
912,Port Colborne Community Assoc For Resource Extension (Port Cares),Port Colborne Community Assoc Resource Extension Port Cares,912,2019-09-01 14:30:42.943
912,Port Colborne Community Association For Resource Extension,Port Colborne Community Resource Extension,2535,2018-01-01 14:39:36.717
11804,The Port Colborne Operatic Society,Port Colborne Operatic,13371,2018-01-01 14:39:36.717
5134,The Port Colborne Social & Recreation Centre For Senior Citizens,Port Colborne Social Recreation Senior Citizens,6044,2018-01-01 14:39:36.717
2441,The Port Dalhousie Nursery School Inc,Port Dalhousie Nursery School,2586,2018-01-01 14:39:36.717
9958,Port Elgin Pastoral Charge,Port Elgin Pastoral Charge,11376,2018-01-01 14:39:36.717
7624,Port Hope Archives,Port Hope Archives,8782,2018-01-01 14:39:36.717
1770,Port Hope Community Health Centre,Port Hope Community Health,1770,2019-09-01 14:30:42.943
5382,Port Hope Co-Operative Nursery School Inc.,Port Hope Cooperative Nursery School,6321,2018-01-01 14:39:36.717
11443,Port Hope & District Agricultural Society,Port Hope District Agricultural,12991,2018-01-01 14:39:36.717
11114,Port Hope Friends Of Music,Port Hope Friends Music,12647,2018-01-01 14:39:36.717
10214,Port Hope Jazz Inc.,Port Hope Jazz,11655,2018-01-01 14:39:36.717
6885,Port Hope Public Library Board,Port Hope Public Library,7970,2018-01-01 14:39:36.717
7025,Port Perry Hospital Foundation,Port Perry Hospital,8124,2018-01-01 14:39:36.717
11836,Port Perry Pastoral Charge,Port Perry Pastoral Charge,13404,2018-01-01 14:39:36.717
10671,Port Rowan - South Walsingham Heritage Association,Port Rowan South Walsingham Heritage,12165,2018-01-01 14:39:36.717
2571,Port Stanley Festival Theatre,Port Stanley Festival Theatre,2788,2018-01-01 14:39:36.717
1709,Portage Medical Family Health Team,Portage Family Health Team,1709,2019-09-01 14:30:42.943
387,Portage Ontario,Portage Ontario,387,2019-09-01 14:30:42.943
6425,Portland Place Non-Profit Housing Corporation,Portland Place Nonprofit Housing,7470,2018-01-01 14:39:36.717
3735,Portugese Catholic Community Of 'Senhor Santo Cristo',Portugese Catholic Community Senhor Santo Cristo,11127,2018-01-01 14:39:36.717
2832,Portuguese Support Services For Quality Living Inc.,Portuguese Support Quality Living,3188,2018-01-01 14:39:36.717
4293,Positive Living Niagara,Positive Living Niagara,5078,2018-01-01 14:39:36.717
11185,Possess The Land,Possess Land,12721,2018-01-01 14:39:36.717
8758,Possibilities International,Possibilities,10040,2018-01-01 14:39:36.717
8905,The Potter'S House Of Brampton,Potters House Brampton,10192,2018-01-01 14:39:36.717
6703,Poultry Industry Council For Research And Education (Arkell),Poultry Industry Research Education Arkell,7771,2018-01-01 14:39:36.717
11200,Pounds Per Square Inch Performance,Pounds Per Square Inch Performance,12736,2018-01-01 14:39:36.717
4233,Centre Pour Enfants - Timiskaming Child Care,Pour Enfants Timiskaming Child Care,5007,2018-01-01 14:39:36.717
11965,Association Pour La Diffusion De L'Évangile De Puvirnituq / Full Gospel Messenger Of Puvirnituq,Pour La Diffusion Lévangile Puvirnituq Full Gospel Messenger Puvirnituq,13547,2018-01-01 14:39:36.717
1310,Association Pour L'Integration Sociale D'Ottawa,Pour Lintegration Sociale Dottawa,1310,2019-09-01 14:30:42.943
9193,Poverello Charities Ontario,Poverello Charities Ontario,10513,2018-01-01 14:39:36.717
10492,Powassan Agricultural Society,Powassan Agricultural,11959,2018-01-01 14:39:36.717
4877,Powassan And District Union Public Library,Powassan District Union Public Library,5752,2018-01-01 14:39:36.717
9640,Power Of The Cross,Power Cross,11014,2018-01-01 14:39:36.717
4841,Power Of Faith Ministries,Power Faith Ministries,5710,2018-01-01 14:39:36.717
5357,Power Glen Co-Operative Nursery School Inc.,Power Glen Cooperative Nursery School,6295,2018-01-01 14:39:36.717
12558,Powerstream Inc.,Powerstream,14240,2016-10-01 00:00:00.000
6054,Foundation For Prader-Willi Research Canada,Praderwilli Research Canada,7068,2018-01-01 14:39:36.717
5878,Praise Cathedral Worship Centre Inc.,Praise Cathedral Worship,6876,2018-01-01 14:39:36.717
12036,Praise To Victory Ministry,Praise To Victory Ministry,13619,2018-01-01 14:39:36.717
3263,Prankard Evangelistic Association Bill,Prankard Evangelistic Bill,3833,2018-01-01 14:39:36.717
12131,Prayer Book Society Of Canada Grand Valley Branch,Prayer Book Canada Grand Valley Branch,13715,2018-01-01 14:39:36.717
4116,"The Prayer Palace, Inc.",Prayer Palace,4872,2018-01-01 14:39:36.717
4266,Precept Ministries Inc.,Precept Ministries,5046,2018-01-01 14:39:36.717
4058,Precious Jewels Day Care Centre Inc.,Precious Jewels Day Care,4804,2018-01-01 14:39:36.717
5927,Precious Minds Support Services,Precious Minds Support,6926,2018-01-01 14:39:36.717
8420,"Prefix Institute Of Contemporary Art, Inc.",Prefix Institute Contemporary Art,9663,2018-01-01 14:39:36.717
9460,The Pregnancy Centre,Pregnancy,10811,2018-01-01 14:39:36.717
7886,Pregnancy Care & Family Support Centre Inc.,Pregnancy Care Family Support,9071,2018-01-01 14:39:36.717
3769,Pregnancy Care Centre & Infant Food Bank,Pregnancy Care Infant Food,4462,2018-01-01 14:39:36.717
11335,Pregnancy Crisis Centre Of Prince Edward County,Pregnancy Crisis Prince Edward County,12879,2018-01-01 14:39:36.717
9718,Pregnancy Help Centre Of Durham,Pregnancy Help Durham,11100,2018-01-01 14:39:36.717
7246,Pregnancy And Infant Loss Network,Pregnancy Infant Loss Network,8367,2018-01-01 14:39:36.717
9830,Pregnancy Support Services Of Hamilton,Pregnancy Support Hamilton,11227,2018-01-01 14:39:36.717
11337,Premier Jour After Breast Cancer,Premier Jour After Breast Cancer,12881,2018-01-01 14:39:36.717
9208,Prepare The Way Ministries,Prepare Way Ministries,10532,2018-01-01 14:39:36.717
8809,Prepared To Answer,Prepared To Answer,10091,2018-01-01 14:39:36.717
6236,Presbyterian Record Inc.,Presbyterian Record,7268,2018-01-01 14:39:36.717
6287,"Presbyterian Womens Missionary Society, Western Division",Presbyterian Womens Missionary Western Division,7322,2018-01-01 14:39:36.717
2643,Presbyterians Aiding Nicaraguans,Presbyterians Aiding Nicaraguans,2906,2018-01-01 14:39:36.717
11073,The Presbytery Of Algoma And North Bay,Presbytery Algoma North Bay,12603,2018-01-01 14:39:36.717
10307,Presbytery Of East Toronto,Presbytery East Toronto,11760,2018-01-01 14:39:36.717
10996,Presbytery Of Huron-Perth,Presbytery Huronperth,12522,2018-01-01 14:39:36.717
10778,Presbytery Of London,Presbytery London,12275,2018-01-01 14:39:36.717
10822,Presbytery Of Paris,Presbytery Paris,12323,2018-01-01 14:39:36.717
2864,Centre Prescolaire Coccinelle D'Orleans,Prescolaire Coccinelle Dorleans,3235,2018-01-01 14:39:36.717
231,Town Of Prescott,Prescott,231,2019-09-01 14:30:42.943
11424,The Society For The Preservation Of Historic Thornhill,Preservation Historic Thornhill,12972,2018-01-01 14:39:36.717
4935,President'S Choice Children'S Charity/La Fondation Pour Les Enfants Le Choix Du President,Presidents Choice Childrens Charityla Fondation Pour Les Enfants Le Choix President,5818,2018-01-01 14:39:36.717
8431,Preston Heights Community Group,Preston Heights Community,9677,2018-01-01 14:39:36.717
3023,Pretty River Academy,Pretty River,3465,2018-01-01 14:39:36.717
4787,Pride In Heritage Children'S Centre - North York,Pride In Heritage Childrens North York,5648,2018-01-01 14:39:36.717
6262,Pride Of Israel Synagogue,Pride Israel Synagogue,7296,2018-01-01 14:39:36.717
4857,The Priestly Fraternity Of St Peter Canada Inc,Priestly Fraternity St Peter Canada,8251,2018-01-01 14:39:36.717
4857,The Priestly Fraternity Of St. Peter (Canada) Inc.,Priestly Fraternity St Peter Canada,5730,2018-01-01 14:39:36.717
9743,"Priests For Life, Pretres Pro Vie Canada",Priests Pretres Pro Vie Canada,11132,2018-01-01 14:39:36.717
1505,Prima Care Community Family Health Team,Prima Care Community Family Health Team,1505,2019-09-01 14:30:42.943
1530,Primary Health Care Services Of Peterborough,Primary Health Care Peterborough,3071,2018-01-01 14:39:36.717
3667,The Primate'S World Relief And Development Fund Le Fonds Du Primat Pour Le Secours Et Le Developpement Mondial,Primates World Relief Fund Le Fonds Primat Pour Le Secours Et Le Developpement Mondial,5033,2018-01-01 14:39:36.717
3667,The Primate'S World Relief And Development Fund/Le Fonds Du Primat Pour Le Secours Et Le Developpement Mondial,Primates World Relief Fundle Fonds Primat Pour Le Secours Et Le Developpement Mondial,4334,2018-01-01 14:39:36.717
10485,Primavera Concerts Incorporated,Primavera Concerts,11952,2018-01-01 14:39:36.717
1548,Prime Care Family Health Team,Prime Care Family Health Team,1548,2019-09-01 14:30:42.943
10857,P.R.I.M.E. Mentors Of Canada For The Development Of Creative Potentials,Prime Mentors Canada Creative Potentials,12373,2018-01-01 14:39:36.717
6117,Primera Iglesia Alianza Hispana De North York,Primera Iglesia Alianza Hispana North York,10311,2018-01-01 14:39:36.717
10221,Primera Iglesia Pentecostal Hispana De Canada,Primera Iglesia Pentecostal Hispana Canada,11662,2018-01-01 14:39:36.717
5959,The Primitive Integrated Naturalist Education (P.I.N.E.) Project,Primitive Integrated Naturalist Education Project Pine,6960,2018-01-01 14:39:36.717
7047,Prince Edward Learning Centre,Prince Edward,8148,2018-01-01 14:39:36.717
4351,Prince Edward Child Care Services Inc.,Prince Edward Child Care,5565,2018-01-01 14:39:36.717
9238,Prince Edward Corrections Advisory Board,Prince Edward Corrections,10564,2018-01-01 14:39:36.717
11512,Prince Edward County Arts Council,Prince Edward County Arts,13064,2018-01-01 14:39:36.717
9637,Prince Edward County Community Foundation,Prince Edward County Community,11011,2018-01-01 14:39:36.717
5268,Prince Edward County Community Care For Seniors Association,Prince Edward County Community Care Seniors,6200,2018-01-01 14:39:36.717
9341,Prince Edward County Memorial Hospital Foundation,Prince Edward County Memorial Hospital,10677,2018-01-01 14:39:36.717
1686,Prince Edward Family Health Team,Prince Edward Family Health Team,1686,2019-09-01 14:30:42.943
6770,Prince Edward Point Bird Observatory,Prince Edward Point Bird Observatory,7844,2018-01-01 14:39:36.717
5549,Prince Edward-Hastings Habitat For Humanity,Prince Edwardhastings Habitat Humanity,6511,2018-01-01 14:39:36.717
4244,Prince'S Charities Canada,Princes Charities Canada,6641,2018-01-01 14:39:36.717
4244,The Prince'S Trust Canada / La Fondation Du Prince Au Canada,Princes Trust Canada La Fondation Prince Au Canada,5021,2018-01-01 14:39:36.717
2630,The Princess Margaret Cancer Foundation,Princess Margaret Cancer,2886,2018-01-01 14:39:36.717
11651,The Princess Of Wales' Own Regiment Foundation,Princess Wales Own Regiment,13207,2018-01-01 14:39:36.717
10155,Princeton And District Housing Association,Princeton District Housing,11591,2018-01-01 14:39:36.717
9660,Princeton And District Museum Library Association,Princeton District Museum Library,11035,2018-01-01 14:39:36.717
